Region,Brca1,E2f6,Esrrb,Foxm1,Grhl2,Hdac2,Klf5,Max,Mga,Nanog,Nfkb2,Patz1,Pou5f1,Rad21,Rel,Rela,Rest,Sin3a,Smc3,Sox2,Sp1,Tbx3,Tlr4,Zfp281,Zfp42,Zic3,openness,GCcontent,Label
region 9535,0,0,0,0,0,0,110833.5154,0,0,69554.50648,0,14389.38255,0,0,0,0,0,0,0,0,92677.74073,0,0,0,0,0,36.61999579,0.494118,0
region 9536,0,0,0,5801.038381,0,44439.89661,0,0,34974.44312,31440.03278,0,0,2981727.966,0,0,0,0,0,0,0,0,24567.99734,0,0,0,0,9.009454969,0.389121,0
region 9537,0,1591.419654,0,0,0,0,105112.2135,7166.125405,17296.2124,0,0,16302.36221,0,0,0,0,0,10920.72097,0,265869.8279,28144.40823,12149.82319,0,0,333719.0706,2712.194886,15.84882414,0.466942,0
region 9538,0,0,0,0,0,0,190978.5157,0,0,34500.43448,0,13989.03872,0,0,0,0,0,0,0,0,73923.06757,0,0,0,0,0,10.9508169,0.479339,0
region 9539,0,1716.509415,0,22623.39892,0,121267.7118,40907.64841,0,0,115943.9947,0,0,817377.1584,295484.3245,0,0,0,0,41375.05971,0,19621.98582,0,0,0,0,3090.789132,12.11728839,0.545113,0
region 9540,9876.295834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.320985805,0.582222,0
region 9541,0,0,47159.69516,0,0,0,273999.8361,0,49414.50022,107243.4674,0,0,0,219799.6212,0,0,0,0,30777.34316,67383.73067,61641.03477,34711.49792,0,0,0,3341.307989,20.56933877,0.497696,0
region 9542,0,1693.711058,0,0,0,0,283227.0415,0,17220.43574,0,0,28378.42127,0,0,0,0,0,0,0,0,143551.566,12096.59344,0,0,0,0,6.133737443,0.763441,0
region 9543,0,0,0,0,0,0,225782.5934,0,14972.25961,32194.37252,0,12317.41134,0,0,0,0,0,0,0,0,49137.6765,10517.34928,0,0,0,0,7.281028132,0.52518,0
region 9544,0,0,0,0,0,0,0,0,0,194982.4114,0,0,830518.9302,0,0,0,0,0,0,0,0,0,0,6605.608932,0,7308.650086,18.20553847,0.427215,0
region 9545,0,0,0,0,0,0,0,0,17328.58973,0,0,0,663959.9187,0,0,0,0,0,0,169449.4661,0,12172.56683,0,0,0,2854.386386,38.77843005,0.515306,0
region 9546,0,0,0,0,0,44439.89661,307831.2712,0,0,90479.00295,10965.52853,57557.5302,0,0,147.0436565,4487.889063,0,0,0,0,99689.45053,0,0,0,0,3166.718113,18.76296053,0.585209,0
region 9547,0,0,22020.21167,0,0,0,104628.8723,0,0,168538.365,0,25123.03472,650769.4984,0,0,0,0,0,0,0,43360.54498,0,0,0,0,3634.090021,5.794553255,0.539604,0
region 9548,0,0,27864.41422,18294.30258,0,92136.77656,0,0,15757.03724,48281.23153,0,0,0,274482.3213,0,0,0,0,38434.26366,0,13708.30912,11068.62081,0,0,0,0,6.452801779,0.43346,0
region 9549,0,0,19765.08088,0,0,0,0,0,0,69081.06384,0,0,881971.0904,0,0,0,0,0,0,93785.43243,19848.13597,0,0,0,0,0,21.06190874,0.518519,0
region 9550,0,0,0,0,0,0,178964.3649,0,50597.75343,0,0,0,0,0,0,0,0,0,0,0,64312.33369,35542.68089,0,0,0,0,7.192818139,0.601485,0
region 9551,0,0,42876.82847,48269.28157,0,267872.2019,0,0,18127.84115,185779.7873,0,0,2638211.306,325941.0305,0,0,0,0,45639.74628,257333.7189,0,12734.00556,0,0,0,0,4.704388076,0.330073,0
region 9552,0,0,0,0,0,94094.92907,0,7416.703647,69792.2062,175280.3664,0,0,0,0,0,0,0,11302.58633,0,0,0,49025.93388,0,0,0,5609.074855,38.64509094,0.476821,0
region 9553,0,0,0,0,0,0,236424.0182,0,0,35863.48814,0,13989.03872,0,0,0,0,0,0,0,0,57781.44735,0,0,0,0,0,2.110352294,0.538922,0
region 9554,0,0,0,5302.121167,0,99147.94396,0,7504.027889,36135.52558,33783.43801,0,0,0,0,0,0,0,11435.66294,0,0,0,25383.60634,0,6605.608932,0,0,8.988495372,0.521605,0
region 9555,0,0,0,0,0,0,1435727.077,16914.51739,0,44805.76722,0,24634.82267,0,241249.7404,0,0,0,25776.65256,33780.88645,0,126237.0159,0,0,0,0,0,3.432373266,0.592593,0
region 9556,0,0,0,0,0,0,42003.52949,0,0,0,0,0,0,0,126.7242007,3867.723149,0,0,0,0,20147.64212,0,0,0,0,0,21.66719473,0.498525,0
region 9557,0,0,0,0,1079.078838,0,0,0,37590.48609,127054.5594,0,0,0,0,0,0,0,0,0,245062.2336,0,26405.65166,0,0,0,2801.320189,15.0151705,0.568862,0
region 9558,0,0,0,0,0,0,282542.7065,0,0,0,0,13989.03872,0,241361.9148,252.88189,7718.15592,0,0,33796.59362,0,77232.71917,0,0,0,0,2919.920813,6.041322514,0.51773,0
region 9559,0,0,0,0,0,0,0,0,36709.21834,195681.4768,0,0,1739854,0,0,0,0,0,0,0,0,25786.6001,0,8812.312069,0,0,8.904908514,0.474747,0
region 9560,0,1891.326982,25937.71073,24434.78241,0,134730.2781,219683.7778,0,16746.02096,0,0,0,0,0,168.4536083,5141.337779,0,0,0,0,104476.6982,11763.33807,0,9748.843033,0,0,3.865376744,0.603376,0
region 9561,0,0,52670.65363,0,0,0,343790.5441,7743.290694,0,0,0,24925.47245,0,0,0,0,0,11800.2843,0,0,43719.03714,0,0,0,0,0,10.03720521,0.631579,0
region 9562,0,0,51496.93181,0,0,0,41351.93104,0,0,152750.2795,0,0,0,351234.8515,0,0,0,0,49181.5022,0,19835.09285,0,0,0,0,3341.307989,17.37709407,0.495868,0
region 9563,0,0,0,0,0,0,327627.7566,8755.718445,0,72907.60005,0,0,0,274482.3213,0,0,0,13343.16003,38434.26366,170382.565,27269.03902,0,0,0,0,0,5.931902898,0.497976,0
region 9564,0,0,0,0,0,0,46804.22266,0,0,120278.6548,0,0,697474.9049,0,0,0,0,0,0,0,22450.36879,0,0,0,0,0,5.3367895,0.52921,0
region 9565,0,0,33066.19357,0,0,0,47670.64007,7332.842508,56621.27536,160644.8649,0,13989.03872,1034545.246,0,0,0,0,11174.78727,0,325600.4441,37309.56283,39773.93829,0,0,0,2961.089456,11.60639755,0.458199,0
region 9566,0,0,0,5868.784129,0,0,0,7910.161618,35199.36542,34122.87895,0,0,0,0,0,0,0,12054.58501,0,213082.5702,0,24725.99529,0,0,0,0,11.62338507,0.466518,0
region 9567,0,0,0,11727.23562,0,43611.87674,0,0,0,37138.13562,0,0,0,0,0,0,0,0,0,0,0,0,0,6605.608932,0,0,14.10599334,0.349265,0
region 9568,0,1576.334921,0,0,1014.845485,0,0,0,15853.0976,122670.809,0,0,0,0,0,0,0,0,0,0,31374.08688,11136.09896,0,0,0,0,8.998627986,0.504951,0
region 9569,0,0,0,0,0,0,379962.8822,0,32448.73602,133504.299,0,12317.41134,0,0,0,0,0,0,0,0,74406.78179,22793.79996,0,0,0,3280.88826,54.68613145,0.582822,0
region 9570,0,0,181534.7771,0,0,58611.98041,0,0,18127.84115,138373.4506,0,0,867670.4939,0,0,0,0,0,0,159149.3483,0,12734.00556,0,0,0,0,7.383909835,0.501155,0
region 9571,0,0,18324.23751,0,0,0,46585.57076,0,0,0,0,0,0,0,0,0,0,0,0,73795.00686,0,0,0,0,0,0,29.46269074,0.369668,0
region 9572,0,0,0,0,0,0,0,0,0,81741.58976,0,0,0,0,0,0,0,0,0,67383.73067,20964.71042,0,0,0,0,0,8.390811871,0.444444,0
region 9573,0,0,0,0,0,0,0,0,33096.81978,173871.9766,0,0,0,370914.52,0,0,0,0,51937.13894,151580.0543,0,23249.05009,0,0,0,2940.808721,10.0779485,0.584337,0
region 9574,0,0,0,0,0,0,0,0,0,63269.92095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3417.19605,9.307079366,0.521505,0
region 9575,0,0,19178.69754,0,0,0,0,0,0,0,0,13550.0369,0,265696.1801,0,0,0,0,37203.98818,0,0,0,0,5891.610127,0,0,10.21219547,0.537037,0
region 9576,0,0,49207.17263,0,0,61929.84218,50143.56829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.390892322,0,0,0,23.11260378,0.46789,0
region 9577,0,0,0,0,0,0,0,0,16028.28724,0,0,12765.93602,0,0,0,0,0,0,0,327629.9888,0,11259.16192,0,0,0,0,17.23721736,0.53125,0
region 9578,0,0,0,0,0,0,0,8052.799367,0,51966.14859,0,12608.06112,0,0,0,0,0,12271.9559,0,0,0,0,0,0,0,2806.681516,3.850680904,0.494898,0
region 9579,0,0,0,0,0,0,85172.83683,0,0,72308.5786,0,0,0,0,0,0,0,0,0,0,82770.56492,0,0,0,0,0,21.92685433,0.592593,0
region 9580,0,1524.05337,138686.3117,0,0,0,0,0,17220.43574,0,0,14389.38255,0,0,0,0,0,0,0,0,0,12096.59344,0,0,0,0,12.96683024,0.535714,0
region 9581,0,0,23911.23042,0,0,0,0,0,39417.62195,247964.4529,0,0,728870.3517,0,0,0,0,0,0,151080.5768,28219.35125,27689.13369,0,0,0,0,17.58115325,0.48,0
region 9582,0,0,0,0,0,0,38900.15025,0,57668.55646,103853.133,0,0,1625445.427,0,0,0,0,0,0,147503.7582,18659.0583,40509.60687,0,0,0,0,23.2712621,0.495935,0
region 9583,0,0,43226.41739,0,0,0,0,0,0,62738.38497,0,0,0,0,117.1493845,3575.492161,0,0,0,258780.1374,17809.9719,0,0,0,0,0,6.659146391,0.491713,0
region 9584,0,0,0,0,0,0,0,0,0,117363.1486,0,0,697102.0591,0,0,0,0,0,0,0,0,0,0,0,0,3634.090021,12.38861531,0.425926,0
region 9585,0,0,0,0,0,0,0,0,18127.84115,36883.96787,0,0,639583.077,316811.2384,0,0,0,0,44361.35125,0,0,12734.00556,0,0,0,0,7.440732875,0.464567,0
region 9586,0,0,0,0,0,0,0,0,0,113578.6449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6134.360385,34.39316416,0.518018,0
region 9587,0,0,0,0,0,0,344181.5695,0,34440.87147,64446.72918,0,12317.41134,0,0,0,0,0,0,0,0,41789.71028,24193.18688,0,0,0,3480.755232,43.48427542,0.564103,0
region 9588,0,0,23208.23837,11126.75609,0,85909.29623,0,0,15665.90248,78940.06553,0,0,1520787.762,0,0,0,0,0,0,607097.3852,20353.17535,11004.60268,0,6605.608932,0,0,12.29263202,0.383562,0
region 9589,0,0,43572.17312,0,0,0,292529.4652,0,16028.28724,32613.58515,0,43168.14765,0,0,0,0,0,0,0,0,140316.2792,11259.16192,0,0,0,0,12.95455692,0.541254,0
region 9590,0,0,0,0,0,0,250998.6399,0,0,118236.1527,0,13989.03872,0,227744.9996,0,0,0,0,31889.8912,0,73054.05803,0,0,0,0,6385.911472,15.20281668,0.542169,0
region 9591,0,0,64530.52762,0,0,51725.96097,553521.7823,0,15096.14635,41718.41774,0,0,0,0,0,0,0,0,0,0,57199.60618,10604.37423,0,0,0,0,13.69992685,0.566524,0
region 9592,0,0,19305.82854,41912.6111,1101.223179,180198.0711,0,8366.873525,45626.92579,86643.23843,0,0,1417333.294,257866.5157,0,0,0,12750.58501,36107.64295,0,0,32050.89463,0,16576.98412,0,3222.159914,4.598653895,0.379917,0
region 9593,0,0,48885.7855,0,0,0,0,0,0,130085.0373,0,0,709422.5058,0,0,0,0,0,0,142935.2695,0,0,0,0,0,0,9.493299783,0.399103,0
region 9594,0,0,88218.20584,0,0,0,0,0,103352.5455,73201.56833,0,0,0,0,0,0,0,0,0,320780.2111,0,72600.58589,0,0,0,0,17.03757734,0.497268,0
region 9595,0,0,114998.1812,0,0,0,56536.19385,0,50821.1165,147003.5505,0,14389.38255,0,0,0,0,0,0,0,0,27118.45919,35699.58356,0,0,0,0,14.05780739,0.539898,0
region 9596,0,0,0,0,0,0,0,0,0,51284.32484,0,0,866984.8528,0,124.5247696,3800.594766,0,0,0,135128.3461,0,0,0,0,0,2769.856349,13.31634486,0.459559,0
region 9597,0,0,22365.03756,0,0,0,211106.0435,0,23287.58291,0,0,25867.44824,660825.1249,0,131.3851797,4009.979925,0,0,0,0,47249.64997,16358.49563,0,0,0,0,12.72806149,0.564612,0
region 9598,0,0,0,0,0,0,289377.3426,0,41418.9695,62311.4525,0,13989.03872,0,0,0,0,0,0,0,233116.6236,115689.4407,29094.9917,0,0,0,0,15.41293998,0.543933,0
region 9599,0,0,28426.05577,20204.49731,1145.588111,104591.7434,0,0,0,84101.34932,0,0,824502.0872,0,0,0,0,0,0,243882.4523,45587.44983,0,4.88159118,0,0,2863.239968,3.568985014,0.428571,0
region 9600,0,0,0,26401.77327,0,154443.1495,39194.61706,0,32716.00807,210434.735,0,0,728004.6537,0,0,0,0,0,0,67613.83283,18800.30386,22981.54673,6.120962646,6605.608932,0,2758.369106,5.524375375,0.45204,0
region 9601,0,0,0,22530.55801,0,116811.7054,0,0,0,33087.51242,0,0,1560453.375,0,0,0,0,0,0,509980.7557,0,0,0,0,0,2763.696518,15.52496734,0.391791,0
region 9602,0,0,52464.6291,0,0,0,38420.92526,0,15047.40818,86794.31797,0,0,0,0,0,0,0,0,0,67383.73067,18429.19063,10570.13782,0,0,0,0,4.216473643,0.399573,0
region 9603,0,0,0,21117.06032,0,110533.4517,45096.41639,0,16634.58047,195750.8803,0,0,0,0,0,0,0,0,0,221586.4989,0,11685.05606,0,9526.310874,0,3635.16354,7.472021209,0.440476,0
region 9604,0,1576.386277,0,0,0,0,518813.4375,0,17840.58017,49114.00514,0,55173.08338,0,0,0,0,0,0,0,265869.8279,264431.7759,12532.21744,0,0,0,0,11.37047898,0.710227,0
region 9605,0,0,53147.20593,0,0,43192.3547,260278.8313,0,0,35448.289,0,12805.62338,0,0,0,0,0,0,0,0,102492.7966,0,0,0,0,0,17.64031105,0.581481,0
region 9606,0,0,30590.87886,0,0,0,142626.361,0,66867.8362,50186.27811,0,0,0,0,0,0,0,0,0,69053.07767,20018.41635,46971.69347,0,0,0,2710.55106,7.316434147,0.51497,0
region 9607,0,0,0,0,0,0,266913.7151,0,38401.81185,46702.25439,0,27195.00593,0,0,0,0,0,0,0,0,84957.66397,26975.57208,0,0,0,0,10.19524044,0.594118,0
region 9608,0,1576.334921,21520.60013,0,0,0,0,0,32388.04196,0,0,0,0,0,0,0,0,0,0,0,0,22751.16507,0,0,0,2673.331434,5.51367628,0.583333,0
region 9609,0,0,0,0,0,0,40202.72641,0,0,49965.8019,0,12608.06112,0,226243.1179,0,0,0,0,31679.59089,67383.73067,19283.85908,0,0,0,0,2698.643183,21.93721778,0.553073,0
region 9610,0,0,0,0,0,0,0,0,17093.26801,33489.25132,0,43299.80587,0,0,0,0,0,0,0,0,0,12007.26375,0,0,0,0,24.62471233,0.583916,0
region 9611,0,0,0,0,0,0,0,0,18150.46368,118151.7123,0,0,0,270579.2957,0,0,0,0,37887.74425,0,0,12749.89689,6.128762951,0,0,0,8.863654461,0.398671,0
region 9612,0,0,19114.57698,11695.6899,0,41431.70617,0,0,33379.78325,89095.49274,0,0,1075018.692,0,113.0323853,3449.83808,0,0,0,114313.376,0,23447.8194,0,0,0,0,17.00372893,0.435294,0
region 9613,0,0,45619.7771,12252.68064,0,94602.52049,42526.92962,0,0,30673.81636,0,0,624983.2726,0,117.2405068,3578.273287,0,0,0,77462.35473,20398.69908,0,0,0,0,0,4.313397412,0.467375,0
region 9614,0,0,0,0,0,0,41693.14034,7910.161618,0,0,0,14389.38255,1018983.397,0,0,0,0,12054.58501,0,0,0,0,0,0,0,0,30.52469023,0.534884,0
region 9615,0,0,80725.59516,0,0,0,339639.8523,0,37643.27934,36831.6627,0,37928.6581,0,585243.8494,0,0,0,0,81948.50693,67613.83283,78132.26094,26442.73658,0,0,0,0,6.282372177,0.569482,0
region 9616,0,0,0,0,0,0,49757.76801,0,16869.90494,0,0,14389.38255,0,0,0,0,0,0,0,0,23867.08247,11850.36108,0,0,0,0,34.53092421,0.467626,0
region 9617,0,0,0,0,0,0,201528.9143,0,48548.14705,107120.8851,0,0,0,0,0,0,0,0,0,69782.31379,49970.1757,34102.92319,0,0,0,0,8.058150103,0.539615,0
region 9618,0,0,0,0,0,0,0,0,0,0,0,0,871484.8478,0,0,0,0,0,0,68473.86162,0,0,0,0,0,0,8.304750359,0.337349,0
region 9619,0,0,18935.63781,0,0,0,0,0,18687.02431,0,0,0,0,0,0,0,0,0,0,0,0,13126.80696,0,0,0,0,9.81352355,0.565079,0
region 9620,0,0,49207.17263,0,0,0,0,0,0,34745.55138,0,0,0,0,0,0,0,0,0,167997.7432,0,0,0,0,0,0,21.28283989,0.436426,0
region 9621,0,0,0,0,0,48765.1839,213136.937,0,47504.78605,0,0,0,0,0,0,0,0,0,0,152284.6474,0,33370.0083,0,0,0,0,15.50596075,0.492492,0
region 9622,0,0,0,0,0,0,153189.9398,0,37766.22944,88427.53194,0,0,1851405.988,0,0,0,0,0,0,118532.3972,0,26529.10358,0,0,0,0,36.06504218,0.439252,0
region 9623,0,0,0,0,0,0,0,0,0,45224.97302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.022873498,0.555556,0
region 9624,0,0,0,0,0,0,0,0,17220.43574,90289.65866,0,30691.74476,0,321863.5248,0,0,0,0,45068.79537,0,0,12096.59344,0,0,0,0,4.579438165,0.517483,0
region 9625,0,1487.228059,0,0,0,0,266182.0107,0,16746.02096,134813.3548,10692.75379,12317.41134,1639420.116,0,0,0,0,0,0,94644.99645,18793.15789,11763.33807,0,0,0,5906.522566,15.49532591,0.509235,0
region 9626,0,0,0,0,0,0,383573.7693,0,56839.04616,0,0,0,0,0,0,0,0,0,0,0,78633.23012,39926.91263,0,0,0,0,22.36981084,0.607843,0
region 9627,0,0,0,0,0,0,935522.7538,0,0,0,0,42367.46,0,0,140.0885141,4275.612597,0,0,0,0,174452.7934,0,0,0,0,0,13.59859175,0.617977,0
region 9628,0,0,0,19980.22396,0,99847.00244,144186.1534,0,57560.44654,46945.59662,0,0,0,0,0,0,0,0,0,77117.57533,22074.15047,40433.66444,0,0,0,0,2.460702301,0.377622,0
region 9629,0,0,49207.17263,0,0,0,0,0,0,75720.56411,0,13550.0369,0,293237.4659,0,0,0,0,41060.44434,0,0,0,0,0,0,4999.414124,14.89722581,0.489865,0
region 9630,0,0,20122.4026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75277.47085,0,0,0,0,0,23.30391981,0.537037,0
region 9631,0,0,0,18165.55928,0,89207.30201,45788.44142,0,54110.60954,75542.33202,0,14389.38255,0,287599.4093,0,0,0,0,40270.978,384126.05,21963.13362,38010.30674,0,0,0,2957.445685,21.56008791,0.449814,0
region 9632,0,0,0,0,0,0,0,0,51344.28597,0,0,0,4061661.781,0,0,0,0,0,0,338772.7469,0,36067.08695,0,0,0,0,28.29290656,0.410811,0
region 9633,0,0,20666.14327,0,0,0,399614.6322,0,36035.47074,0,0,28378.42127,0,0,0,0,0,0,0,0,106139.673,25313.32225,0,0,0,0,7.806366297,0.574297,0
region 9634,0,0,32791.15896,0,0,0,0,0,15522.45381,96592.4824,0,0,2448052.215,287097.6669,0,0,0,0,40200.72175,0,0,10903.83634,0,0,0,2786.439121,4.669560867,0.385057,0
region 9635,0,0,0,0,0,0,0,0,16869.90494,0,0,0,0,0,0,0,0,0,0,0,0,11850.36108,0,0,0,0,9.4899954,0.494681,0
region 9636,0,0,18928.03784,0,0,0,0,0,0,163132.0735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.971173643,0.395349,0
region 9637,0,0,0,0,0,0,0,0,0,82230.94305,0,0,718128.989,0,0,0,0,0,0,228344.353,0,0,0,0,0,2871.720474,16.54120577,0.550459,0
region 9638,9192.759569,0,19866.37896,0,0,0,128868.3407,8473.374085,101067.251,43238.97391,0,14389.38255,722112.2827,0,0,0,0,12912.88511,0,316844.2659,60023.72528,70995.26772,0,0,0,0,14.07341689,0.495066,0
region 9639,0,0,0,0,0,0,228761.4627,0,0,67305.62322,0,0,0,0,0,0,0,0,0,136218.477,39408.83762,0,0,0,0,3635.16354,6.765668649,0.441667,0
region 9640,0,0,25127.48106,6150.56873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.403354496,0.561728,0
region 9641,0,1524.05337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5828.639721,20.74396589,0.502392,0
region 9642,0,0,21905.16217,0,0,0,50277.1303,0,40315.87312,92229.91891,0,0,857232.2347,0,149.1729253,4552.876035,0,0,0,147562.9863,24116.20262,28320.11535,0,0,0,0,8.752838336,0.442623,0
region 9643,0,1710.120913,46259.53414,0,0,0,55150.51659,0,71632.37234,38072.448,0,26794.66211,0,338864.9952,278.8105355,8509.518752,0,0,47449.41862,0,26453.79767,50318.5691,0,0,0,0,5.969277333,0.504065,0
region 9644,0,0,71745.11178,0,0,0,90733.15566,8743.563402,34873.86211,52227.32631,0,12317.41134,0,0,0,0,0,13324.63651,0,77462.35473,21611.8886,24497.34363,0,0,0,0,17.11534972,0.531148,0
region 9645,0,0,26819.3668,0,0,0,45096.41639,0,32194.06449,138737.3275,0,0,0,300371.1008,0,0,0,0,42059.32837,157699.6562,24293.79952,22614.90448,0,0,0,0,2.656621068,0.48289,0
region 9646,0,0,0,0,0,0,0,0,33860.24484,61581.20739,0,0,0,285445.3788,0,0,0,0,39969.36086,259323.7075,0,23785.32239,0,0,0,0,9.542725686,0.415808,0
region 9647,0,0,68949.93118,11511.70861,0,88881.5012,0,0,0,96643.14258,0,0,2505094.782,0,0,0,0,0,0,111834.7209,0,0,0,0,0,3073.660015,6.81546074,0.452,0
region 9648,0,1485.315236,0,11936.49387,0,45103.52859,193383.1984,0,14972.25961,70805.46886,0,40586.13856,0,0,249.2010829,7605.814769,0,0,0,0,71240.63631,10517.34928,0,0,0,3824.189518,12.95114285,0.638202,0
region 9649,0,0,59130.67477,37652.31268,0,191526.2716,59360.5043,0,0,169422.1742,0,0,1801229.523,0,0,0,0,0,0,0,28473.18335,0,0,0,0,0,13.56363546,0.395722,0
region 9650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3136.536819,13.08794358,0.523605,0
region 9651,0,0,0,0,0,0,152562.5805,0,0,0,0,24925.47245,0,0,0,0,0,0,0,137022.2786,20425.10331,0,0,0,0,0,10.3159749,0.623457,0
region 9652,0,0,0,0,0,0,305611.413,0,0,0,0,12317.41134,0,305391.0949,0,0,0,0,42762.25079,0,21512.57645,0,0,0,0,0,7.129490884,0.563981,0
region 9653,0,0,22592.8436,0,0,0,101863.002,0,17459.44615,39874.2016,0,32604.72441,0,0,0,0,0,0,0,0,48860.16328,12264.48767,0,0,0,0,5.149776026,0.491525,0
region 9654,0,0,0,19579.05616,0,192720.003,44540.23745,0,37902.9729,111381.5412,0,0,638388.526,0,0,0,52411.0472,0,0,0,0,26625.1598,0,0,0,0,4.706091468,0.473054,0
region 9655,0,0,0,16770.55496,0,84374.72142,0,0,0,0,0,0,984934.2262,326326.8165,0,0,0,0,45693.76579,0,0,0,0,5891.610127,0,0,8.559742734,0.546154,0
region 9656,0,0,0,0,0,0,101476.5569,0,15665.90248,142013.6595,0,0,0,0,120.9511745,3691.525808,0,0,0,250152.9938,0,11004.60268,10.84761595,0,0,3825.262668,14.81587255,0.453461,0
region 9657,0,0,18272.41669,0,0,0,40549.76345,0,33855.01621,0,0,0,898588.1012,0,0,0,0,0,0,66654.48445,19450.32077,23781.6495,0,0,0,0,61.41050227,0.521898,0
region 9658,0,0,252378.0738,0,0,0,0,0,51898.90716,33070.85776,0,0,0,0,0,0,0,0,0,234019.28,0,36456.68376,0,0,0,0,13.63456498,0.475472,0
region 9659,0,0,0,0,0,0,527605.81,0,0,52359.52603,0,12317.41134,728870.3517,0,0,0,0,0,0,244969.2995,24420.05936,0,0,0,0,0,81.47773411,0.388889,0
region 9660,0,0,0,0,0,0,0,0,14968.97863,37654.43669,0,0,3538654.895,0,122.9627436,3752.920492,0,0,0,283804.8433,0,10515.04453,0,0,0,0,54.9383084,0.376289,0
region 9661,0,0,47606.30619,0,0,0,178103.1364,0,17220.43574,50962.46002,0,0,709422.5058,325936.4,0,0,0,0,45639.0979,77462.35473,20406.48968,12096.59344,0,0,0,0,22.38475015,0.531915,0
region 9662,0,0,0,0,0,0,0,0,23272.31573,32746.23537,0,0,718943.8529,0,0,0,0,0,0,0,0,16347.77111,0,0,0,0,7.087871881,0.454006,0
region 9663,0,1839.399129,0,0,0,0,90440.1714,7311.879092,15097.51549,0,0,27939.41945,0,250418.6856,175.2019361,5347.302096,0,11142.84035,35064.76389,0,43381.02603,10605.33599,0,0,0,3243.85038,3.920447544,0.546595,0
region 9664,0,0,0,0,0,0,0,0,17296.2124,0,0,0,0,0,0,0,0,0,0,0,0,12149.82319,0,0,0,0,9.568873852,0.6375,0
region 9665,0,0,0,22530.55801,973.4850258,116811.7054,189116.7111,8449.434666,89430.7708,212917.3977,0,12608.06112,633776.3161,0,0,0,0,12876.40296,0,145946.7141,45762.91335,62821.15575,0,0,0,2925.337808,12.34068224,0.472617,0
region 9666,0,0,78281.2148,16785.27566,0,84043.26256,0,0,0,78358.89322,0,0,0,0,0,0,0,0,0,142972.4715,0,0,0,15844.31305,0,0,8.041046336,0.437956,0
region 9667,0,0,0,0,0,0,0,0,34455.37557,99889.31191,0,0,0,287227.0784,0,0,0,0,40218.84254,67613.83283,0,24203.37537,0,0,0,2683.554564,6.77633384,0.501805,0
region 9668,0,0,19624.967,0,0,42893.57094,191006.202,8986.167535,30965.6103,32835.13299,0,38673.07162,1500264.326,0,0,0,0,13694.34984,0,91648.57612,69709.40507,21751.96982,0,0,0,0,7.576936313,0.502315,0
region 9669,0,1642.82131,0,0,0,0,40822.50429,0,0,56533.05239,0,0,0,0,0,0,0,0,0,0,36079.36116,0,0,0,0,6036.633659,7.458159186,0.688963,0
region 9670,0,0,0,19458.56046,0,100167.6607,214946.8282,0,32759.1705,57308.42204,0,13550.0369,0,0,0,0,0,0,0,170382.565,30854.97817,23011.86643,0,9748.843033,0,3095.21666,11.6671261,0.527716,0
region 9671,0,0,0,0,0,0,0,8849.930437,36699.50763,30893.56222,0,0,0,0,0,0,0,13486.73313,0,67383.73067,0,25779.77875,0,0,0,0,18.28999821,0.489691,0
region 9672,0,0,60862.70149,0,0,0,0,0,32903.10126,77945.22986,0,0,0,0,0,0,0,0,0,264507.4017,0,23112.97141,0,0,0,0,15.81466537,0.493711,0
region 9673,0,0,59852.36153,0,0,0,103621.914,0,0,44073.90443,0,26597.09984,0,0,0,0,0,0,0,142515.5003,28185.24893,0,0,0,0,0,13.23818334,0.444444,0
region 9674,0,0,0,24341.9407,0,174112.8371,0,0,0,70825.33841,0,0,0,0,0,0,0,0,0,0,17304.93542,0,0,9526.310874,0,3825.262668,16.77318801,0.430657,0
region 9675,0,0,87131.45508,0,0,0,59506.92713,0,62640.38134,61982.56405,0,0,0,0,0,0,0,0,0,222193.7629,48844.98388,44002.09365,0,0,0,3439.222359,23.63073159,0.501961,0
region 9676,0,0,22635.99862,0,1437.585012,0,0,0,55898.28821,0,11438.22698,0,0,0,144.9895761,4425.196899,0,0,0,0,0,39266.07183,0,0,0,0,3.891685864,0.5,0
region 9677,0,0,0,0,0,0,60495.1667,0,182276.5798,30646.06315,0,0,0,308998.108,0,0,0,0,43267.32118,149024.2067,0,128041.2246,0,0,0,0,9.054601412,0.441781,0
region 9678,0,0,0,11511.70861,0,88881.5012,0,0,32935.51165,204341.2479,0,0,789506.2644,0,0,0,0,0,0,0,61157.81487,23135.73827,0,9382.507497,0,3262.78811,6.442561093,0.48913,0
