"","probability"
"region 2718",0.985547797559652
"region 2725",0.746873095477761
"region 2730",0.453512603274111
"region 2734",0.864317849913742
"region 2745",0.352262991687249
"region 2747",0.947093610280864
"region 2751",0.920724668249244
"region 2761",0.869841713151943
"region 2781",0.925042163861594
"region 2783",0.989143378484597
"region 2790",0.955471171315281
"region 2798",0.791125639762424
"region 2811",0.844011878917399
"region 2814",0.966902753671921
"region 2820",0.816584732480677
"region 2830",0.567980044337179
"region 2834",0.794623333894192
"region 2856",0.658248726067791
"region 2858",0.673379006211585
"region 2864",0.8763179572027
"region 2868",0.553448440285404
"region 2877",0.856026192049214
"region 2879",0.958440948649302
"region 2881",0.893189956754684
"region 2886",0.769649183842917
"region 2891",0.96587648281712
"region 2906",0.843530295235826
"region 2922",0.814829281583598
"region 2926",0.762994551746651
"region 2935",0.641592767024233
"region 2950",0.823308597616584
"region 2964",0.202308816721536
"region 2969",0.727459391843256
"region 2973",0.617231003748732
"region 2979",0.335836987015599
"region 2981",0.844640825759924
"region 2982",0.893419989941543
"region 2988",0.87050680556302
"region 2989",0.723221661474085
"region 3001",0.771484467652462
"region 3014",0.964222619217737
"region 3015",0.917124959627677
"region 3039",0.476014003790456
"region 3045",0.438961445283877
"region 3053",0.752413282463458
"region 3054",0.612888080656074
"region 3065",0.674329235917336
"region 3096",0.946981795122728
"region 3100",0.96262521814367
"region 3103",0.871611942566658
"region 3112",0.31788600834549
"region 3119",0.967106746368257
"region 3124",0.912089558778896
"region 3126",0.946968497276858
"region 3138",0.784038803344256
"region 3139",0.821830935216029
"region 3149",0.789211833389131
"region 3161",0.703626511946281
"region 3176",0.906632812155555
"region 3183",0.820975027974097
"region 3207",0.642679623900946
"region 3216",0.735914352286187
"region 3225",0.311785696975743
"region 3230",0.806596436256054
"region 3231",0.0709358411010819
"region 3236",0.430183110470509
"region 3257",0.061228021899924
"region 3261",0.162151839273482
"region 3267",0.030816897676706
"region 3274",0.892271881320663
"region 3282",0.324508695875997
"region 3283",0.187394859766684
"region 3291",0.0221270383537533
"region 3293",0.258241195758012
"region 3302",0.024131360352761
"region 3329",0.952060612621469
"region 3334",0.849333459665571
"region 3350",0.530300196975333
"region 3356",0.901677983037942
"region 3374",0.892818512956761
"region 3378",0.517143567105072
"region 3414",0.780429600708027
"region 3427",0.959807162282176
"region 3430",0.516190630480045
"region 3462",0.293404068566386
"region 3472",0.674442566602738
"region 3504",0.674554222081089
"region 3518",0.848116179359825
"region 3519",0.976335971132303
"region 3522",0.870372052591428
"region 3524",0.637344369200943
"region 3541",0.851985663570997
"region 3551",0.81805306638859
"region 3555",0.973949441410804
"region 3558",0.955361779621467
"region 3568",0.316112535914694
"region 3572",0.234266050636402
"region 3585",0.303975491518512
"region 3597",0.0570938049558807
"region 3613",0.69041511660516
"region 3621",0.11508719147183
"region 3643",0.52601787653898
"region 3666",0.90605907905342
"region 3679",0.659659586713607
"region 3688",0.963709513004296
"region 3689",0.937876987876554
"region 3711",0.834593643154047
"region 3729",0.82511197868684
"region 3733",0.0518813347299274
"region 3743",0.948498387470149
"region 3750",0.544347014608637
"region 3785",0.757762104548884
"region 3794",0.938893710966365
"region 3796",0.351094515437266
"region 3804",0.374894772544386
"region 3813",0.941616413967513
"region 3814",0.474947182702576
"region 3833",0.933421677215449
"region 3834",0.135189596032559
"region 3854",0.903806609013745
"region 3862",0.584939630953006
"region 3927",0.600166576663744
"region 3928",0.76915828450441
"region 3938",0.73768713695163
"region 3951",0.588019458475355
"region 3966",0.868438108288122
"region 3974",0.923523913162408
"region 3977",0.63111190568963
"region 3992",0.86082016083225
"region 4009",0.395330802849897
"region 4017",0.845358581236692
"region 4037",0.836639064779696
"region 4048",0.899658232385977
"region 4062",0.883118023924583
"region 4072",0.886010195865153
"region 4089",0.343733315635445
"region 4093",0.925210751900335
"region 4104",0.620717748339662
"region 4107",0.919861176411182
"region 4120",0.854035723764133
"region 4121",0.975646364510627
"region 4130",0.502034476940373
"region 4141",0.962133153305042
"region 4169",0.764390417880875
"region 4179",0.451050395484397
"region 4239",0.258484137834233
"region 4249",0.807339659629083
"region 4250",0.159618659277042
"region 4262",0.950083389107288
"region 4266",0.874346918251626
"region 4269",0.978376025102696
"region 4274",0.872532636916032
"region 4275",0.929561777217754
"region 4286",0.732082705168158
"region 4287",0.877586658753447
"region 4294",0.949372230462978
"region 4307",0.742078855766364
"region 4308",0.899980476249748
"region 4309",0.854151270657149
"region 4312",0.241349268866634
"region 4331",0.940667335690262
"region 4342",0.978768701687864
"region 4349",0.742008417701586
"region 4358",0.45756345441007
"region 4393",0.880202839355063
"region 4404",0.883617052707293
"region 4408",0.954030418730362
"region 4414",0.605177137225857
"region 4416",0.571822854874086
"region 4426",0.386845695897149
"region 4428",0.941413705682046
"region 4457",0.811060506762902
"region 4485",0.173026484482603
"region 4492",0.884388338066649
"region 4508",0.767865640700623
"region 4512",0.886138077221015
"region 4518",0.569403361923098
"region 4519",0.187645395617727
"region 4536",0.7487841652322
"region 4538",0.856820215730374
"region 4543",0.102500983770882
"region 4558",0.767328995549654
"region 4569",0.937730726569582
"region 4602",0.963517886775945
"region 4608",0.964976410911077
"region 4613",0.974162494836134
"region 4614",0.817637983538326
"region 4630",0.954232428531792
"region 4634",0.970472369880946
"region 4657",0.813088416121297
"region 4672",0.869602959354966
"region 4694",0.673442179152598
"region 4695",0.270765226576749
"region 4700",0.73744370855077
"region 4710",0.990432418062557
"region 4722",0.554836808025246
"region 4726",0.804504061882577
"region 4727",0.965850072641197
"region 4730",0.895543271061223
"region 4738",0.821665775962126
"region 4752",0.421175898308087
"region 4755",0.258645146418883
"region 4774",0.93220713827477
"region 4778",0.839262691756741
"region 4780",0.888296196034396
"region 4782",0.714510893160849
"region 4784",0.791216176558049
"region 4787",0.979778771084763
"region 4801",0.887505604735886
"region 4806",0.956044516603503
"region 4818",0.950214646524731
"region 4828",0.150429318085357
"region 4837",0.597700123451865
"region 4841",0.745717336697834
"region 4845",0.257982547491358
"region 4846",0.964274666638012
"region 4847",0.49374300102086
"region 4854",0.75037450906503
"region 4856",0.507360106354519
"region 4863",0.498011695883965
"region 4887",0.491437423393043
"region 4900",0.912209041260138
"region 4917",0.890922180013757
"region 4929",0.606552483970379
"region 4931",0.95931243896262
"region 4946",0.0532403407301395
"region 4959",0.966986782470732
"region 4961",0.944937706010814
"region 4971",0.938081033083788
"region 4975",0.533248436812035
"region 4980",0.254639925209223
"region 4981",0.948528586580833
"region 5032",0.111877279173055
"region 5040",0.138888310852624
"region 5051",0.0553222830478349
"region 5053",0.118680179726175
"region 5055",0.10136077338308
"region 5061",0.145932720625732
"region 5062",0.553805365135981
"region 5089",0.0672929050355971
"region 5104",0.332259212575314
"region 5106",0.280262227324625
"region 5156",0.0238993974273307
"region 5158",0.0675186411207766
"region 5162",0.0234727669642365
"region 5163",0.0636164081173909
"region 5180",0.874708637628409
"region 5193",0.0752653435761951
"region 5199",0.134347546266946
"region 5206",0.176710501525919
"region 5215",0.114992935743841
"region 5244",0.926142032977353
"region 5249",0.249062864161349
"region 5260",0.806615777102548
"region 5267",0.141627427927495
"region 5272",0.125113013798901
"region 5293",0.36197122798758
"region 5313",0.318568430939572
"region 5330",0.24049177307065
"region 5334",0.0938717520245963
"region 5345",0.0862748818405072
"region 5357",0.101570802949712
"region 5364",0.228586989599251
"region 5374",0.00677567623849516
"region 5375",0.312918900476001
"region 5378",0.47224648571802
"region 5408",0.416507390708804
"region 5417",0.226094587192084
"region 5423",0.177059184434617
"region 5430",0.163675941802374
"region 5436",0.359357112532621
"region 5442",0.72941985779529
"region 5457",0.109720412773338
"region 5461",0.744815620292652
"region 5465",0.603640461142317
"region 5476",0.372195584662522
"region 5484",0.122488799191322
"region 5493",0.451266802881112
"region 5497",0.300785600172934
"region 5504",0.393551582449977
"region 5517",0.0320354437965189
"region 5523",0.158580736794936
"region 5527",0.268845460555696
"region 5538",0.0779417755851871
"region 5548",0.351522930830455
"region 5556",0.115185173616164
"region 5560",0.767034118063197
"region 5569",0.20675950495236
"region 5572",0.0925377412732263
"region 5573",0.142675523142566
"region 5582",0.0526548618691214
"region 5603",0.212351714723676
"region 5608",0.0135214770322635
"region 5611",0.796422831990245
"region 5616",0.0854180975856268
"region 5619",0.283506561961839
"region 5621",0.0853071800390332
"region 5631",0.453351856807661
"region 5633",0.118726058826984
"region 5639",0.157094950666927
"region 5642",0.193806427793268
"region 5645",0.44990244140918
"region 5655",0.0767307180614968
"region 5665",0.0382107715830029
"region 5669",0.283723675562991
"region 5691",0.358975051829174
"region 5696",0.200149031696678
"region 5699",0.336549698163762
"region 5729",0.147510024732233
"region 5740",0.224560827307992
"region 5763",0.294992254825087
"region 5780",0.0203223267062193
"region 5806",0.178641310884382
"region 5818",0.0401022561631297
"region 5822",0.120822521096107
"region 5844",0.0959832436682923
"region 5848",0.261393000713192
"region 5862",0.363435376973121
"region 5867",0.332648317192395
"region 5875",0.059455566522305
"region 5879",0.223908070475034
"region 5902",0.779375510524487
"region 5905",0.561635492054428
"region 5916",0.0529712763592407
"region 5924",0.326774059443605
"region 5937",0.472738505219291
"region 5940",0.629401645498303
"region 5955",0.784249669583469
"region 5972",0.164802360634078
"region 5987",0.368017164874856
"region 5997",0.117076446325412
"region 6005",0.168454407044316
"region 6011",0.581524090607056
"region 6017",0.276734882644805
"region 6025",0.663207910264645
"region 6029",0.297593481696371
"region 6060",0.153925730833514
"region 6066",0.459261346554196
"region 6074",0.0683459181721127
"region 6077",0.226563629971637
"region 6082",0.1225251028964
"region 6090",0.192042109589459
"region 6091",0.199540281524763
"region 6105",0.14969990279316
"region 6108",0.18406984819027
"region 6116",0.641925295721175
"region 6121",0.178746667226868
"region 6122",0.42412825584885
"region 6146",0.403697088589307
"region 6163",0.168286030322763
"region 6174",0.0765838438564149
"region 6176",0.0978219528796151
"region 6212",0.313683904255798
"region 6217",0.183518126026657
"region 6230",0.0722862970172688
"region 6259",0.241775646047095
"region 6261",0.408337619789012
"region 6262",0.0730436122646442
"region 6267",0.0974601983939263
"region 6274",0.186073960098496
"region 6277",0.0399895152295327
"region 6281",0.0705027684334738
"region 6282",0.57709953200002
"region 6287",0.0903062175333163
"region 6303",0.0792751948316006
"region 6314",0.0603438045362432
"region 6315",0.146161501084729
"region 6317",0.142812330382217
